1.790678212104111935e+03 1.520089006245051223e+03 2.971172268131152983e+00
1.790699045221961569e+03 1.520655987994857469e+03 2.964316661758524152e+00
1.790719878339054048e+03 1.521148029063056811e+03 2.972436001973404629e+00
1.790740711455507153e+03 1.520608534783442110e+03 2.981500649461894525e+00
1.790761544571260856e+03 1.520144809650859088e+03 2.966255183739840984e+00
1.790782377686374502e+03 1.519300771209455206e+03 2.973972264851253211e+00
1.790803210800906072e+03 1.517418079993925176e+03 2.970298604114983920e+00
1.790824043914914000e+03 1.518917371486632192e+03 2.971560462969415450e+00
1.790844877028339397e+03 1.518920597407118066e+03 2.971260374674580262e+00
1.790865710141240925e+03 1.517677975560833602e+03 2.975597635715026001e+00
1.790886543253677701e+03 1.517649818004152394e+03 2.973509977963802342e+00
1.790907376365648588e+03 1.516973636747826504e+03 2.966657684255424421e+00
1.790928209477211567e+03 1.519577350182516739e+03 2.972878887646658530e+00
1.793199017774093136e+03 1.524707299318647529e+03 2.968489143556054088e+00
1.793219850875761040e+03 1.526143706302173996e+03 2.965446642063597871e+00
1.793240683977428944e+03 1.525622458631930613e+03 2.967446131229351636e+00
1.793261517079155965e+03 1.523373463993182895e+03 2.968287060430664592e+00
1.793282350180882077e+03 1.527582638845272186e+03 2.976305532502121043e+00
1.793303183282549981e+03 1.525386310917541323e+03 2.980390035207286736e+00
1.793324016384276547e+03 1.524287520307991826e+03 2.970355754057762976e+00
1.793344849486001976e+03 1.524195924648400251e+03 2.968592107489166576e+00
1.793365682587728315e+03 1.525826287116605499e+03 2.998677439032384040e+00
1.793386515689396447e+03 1.526375343165286495e+03 2.971359551592312354e+00
1.793407348791180539e+03 1.524618198158153291e+03 2.970758501548708352e+00
1.793428181892907105e+03 1.525366254825160013e+03 2.973128773733185515e+00
1.793449014994634126e+03 1.524552836776280628e+03 2.981236750095441312e+00
1.793469848096360010e+03 1.521230333207866124e+03 2.974807341933028759e+00
1.793490681198144102e+03 1.524228591333621580e+03 2.972976246276665790e+00
1.793511514299928422e+03 1.524656935190348804e+03 2.975039755932253449e+00
1.793532347401654988e+03 1.524918062923309208e+03 2.966505788520014786e+00
1.793553180503439989e+03 1.525028937358528310e+03 2.973937792242208999e+00
1.793574013605224536e+03 1.524541197277636911e+03 2.976362727312262813e+00
1.793594846707008855e+03 1.522788452842493143e+03 2.964626299255655351e+00
1.793615679808851382e+03 1.523588359060909170e+03 2.968782605443893274e+00
1.793636512910635929e+03 1.526095083005794777e+03 2.985649595648425247e+00
1.793657346012478683e+03 1.523310675953363898e+03 2.972476267034112940e+00
1.793678179114320983e+03 1.523983015530398461e+03 2.967665624841224759e+00
1.793699012216163965e+03 1.522608563021717146e+03 2.972909202290079378e+00
1.793719845318006492e+03 1.524930727056986598e+03 2.967747408572924517e+00
1.793740678419849019e+03 1.521404148234521699e+03 2.996164572225608502e+00
1.793761511521750890e+03 1.523486598824296834e+03 2.971544576701766971e+00
1.793782344623593872e+03 1.520981527508560021e+03 2.966070954022657080e+00
1.793803177725495971e+03 1.524128898583890305e+03 2.971067467692884101e+00
1.793824010827396478e+03 1.522151692228082084e+03 2.969780030501489865e+00
1.793844843929355420e+03 1.524185518727641920e+03 2.975112682099857242e+00
1.793865677031256382e+03 1.520733204796280233e+03 2.965394543133805794e+00
1.793886510133214870e+03 1.523718492496832368e+03 2.982851768143253146e+00
1.793907343235174949e+03 1.523761963207553208e+03 2.968311478200394316e+00
1.793928176337134119e+03 1.521684605744661667e+03 2.984369088211994647e+00
1.793949009439093061e+03 1.522925788393785524e+03 2.973373667382111396e+00
1.793969842541109983e+03 1.524174360922879487e+03 2.967995477462160636e+00
1.793990675643126906e+03 1.523327979384895571e+03 2.964556975436281050e+00
1.794011508745144965e+03 1.521801839660400674e+03 2.971860841863784408e+00
1.794032341847162570e+03 1.522916178111000363e+03 2.967961738740813704e+00
1.794053174949237928e+03 1.523259538699532186e+03 2.989928027406316247e+00
1.794074008051255987e+03 1.521222696065266291e+03 2.974233602331907367e+00
1.794094841153331345e+03 1.520829451418960161e+03 2.964789549642509403e+00
1.794115674255464910e+03 1.522523200637528589e+03 2.969381967840287739e+00
1.794136507357539813e+03 1.524414038207302610e+03 2.965295005905129067e+00
1.794157340459674060e+03 1.520429931867026198e+03 2.972707098827996219e+00
